,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
e8ec84f7b36c66d9258b06951c75d06f_testsg2.npy,15.0823554993,2.39656758308,1.97951245308,4.17347002029,4.446372509,0.4489158988,0.384090662003,0.760543823242,0.269607841969,0.779660999775,0.884476542473,0.249103814363,0.288364261389,0.226311072707,0.111111111111,0.0,2.52177476883,0.166666666667
ee7d43a9c214c33d1ca97b6e8b62dfed_testsg2.npy,9.78349971771,1.84712421894,1.6489481926,2.91616272926,0.980077207088,0.138274326921,0.127507835627,0.283454984426,0.619266033173,0.442622959614,0.255319148302,0.282666146755,0.249208241701,0.223022058606,0.0243902439024,0.0,2.30918669701,0.0243902439024
a77b5a7654310f555e04a046711b81b6_testsg2.npy,11.3702106476,2.13382029533,1.81444406509,3.70816397667,1.24369084835,0.172288700938,0.174493297935,0.345537483692,0.377682417631,0.785256385803,0.895765483379,0.228333309293,0.339080750942,0.154262766242,0.0217391304348,0.0,2.67072606087,0.0217391304348
e55cc41f046bdcf6d38274d3891fee90_testsg2.npy,7.79029035568,2.14313721657,2.07299017906,3.64189743996,1.19572305679,0.285441309214,0.285595327616,0.483644992113,0.861471831799,0.199376940727,0.216129034758,0.220552414656,0.277637153864,0.206728368998,0.02,0.0,2.39854240417,0.02
385558bb252ebdfa36176dd595b3c740_testsg2.npy,8.63185787201,1.8511286974,1.84487009048,3.19900035858,0.910012364388,0.134161144495,0.159708321095,0.228900536895,0.730769217014,0.116788320243,0.118518516421,0.274442851543,0.336523681879,0.230167046189,0.0222222222222,0.0,2.42396974564,0.0222222222222
92b29d369f39c5fd179bfa7ba367b675_testsg2.npy,8.41085720062,1.80520558357,1.6637660265,3.44796061516,1.08609175682,0.181558653712,0.159123584628,0.313815236092,0.259911894798,0.903903901577,0.888111889362,0.247333273292,0.269648462534,0.241810888052,0.02,0.0,2.38914561272,0.02
4d7c36fb4b7009d4a90fc5b6ba4609c7_testsg2.npy,9.32739162445,2.13921642303,2.031447649,3.60501122475,1.35366165638,0.270624160767,0.276595920324,0.421157360077,0.871999979019,0.104575164616,0.774074077606,0.242930337787,0.347975045443,0.195916846395,0.111111111111,0.0,2.88078904152,0.481481481481
5883fb71691a1e32cde05d26578e9abc_testsg2.npy,5.48912858963,1.5012036562,1.44316065311,2.54342103004,0.586937844753,0.142680302262,0.111600600183,0.185951918364,0.829787254333,0.115107916296,0.217105269432,0.241901189089,0.315177589655,0.125951439142,0.02,0.0,2.25811100006,0.02
dd3059f9f7293654b627ea5f124c59b9_testsg2.npy,7.50170564651,1.91876173019,1.70962572098,3.30502486229,1.02609193325,0.148473888636,0.150867328048,0.366796016693,0.615740716457,0.331125825644,0.330158740282,0.200543180108,0.284003347158,0.149177119136,0.02,0.0,2.62007069588,0.02
a5b143d441469513096dabf6ca913197_testsg2.npy,17.3306427002,3.1318526268,3.34530353546,4.82626199722,5.34182024002,0.776758491993,0.9149954319,1.08169925213,0.76953125,0.216560512781,0.255230128765,0.210084453225,0.214285567403,0.138816908002,0.0384615384615,0.0,3.03310394287,0.0384615384615
5d669e1f9abdff1a282b924c828a9b0a_testsg2.npy,14.866112709,2.41335105896,2.26016068459,3.91010284424,2.93950104713,0.297971665859,0.349340975285,0.461761176586,0.737327218056,0.553505539894,0.379746824503,0.222009330988,0.197039693594,0.254575848579,0.02,0.0,3.03996896744,0.02
7e7a302d89e7f88ae6d6da9ce0914d3e_testsg2.npy,5.36822986603,1.53970766068,1.28277432919,2.84144186974,0.362553268671,0.0940220728517,0.0765399038792,0.198360443115,0.828877031803,0.874015748501,0.619469046593,0.194471612573,0.294313311577,0.162982702255,0.0277777777778,0.0,2.4456987381,0.0277777777778
3927bf095799b557c7e05c3c569b70c6_testsg2.npy,17.5733108521,2.8490459919,3.41244602203,4.43140459061,4.21099758148,0.60311204195,0.750523328781,0.797906458378,0.497409313917,0.225806444883,0.332179933786,0.177286714315,0.259335070848,0.153662607074,0.0217391304348,0.0,3.27371788025,0.0217391304348
a3f2886393c9c08419f2b139fed32293_testsg2.npy,8.95358753204,1.80340087414,1.97722315788,3.35402274132,1.13530659676,0.192666620016,0.204097166657,0.309726566076,0.385365843773,0.22878228128,0.121212124825,0.235474318266,0.271341353655,0.166455447674,0.02,0.0,2.48524832726,0.02
5d1dd71ccc0e5c54726daa38e0ec353c_testsg2.npy,6.02318096161,1.85696911812,1.8314422369,3.24043059349,0.763604104519,0.18683308363,0.179970324039,0.314576983452,0.742358088493,0.108474574983,0.555956661701,0.199665158987,0.288115471601,0.205571711063,0.02,0.0,2.34704947472,0.02
