patient,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
71e09cd11d743964f1abf442c34f2c9d_0.npy,6.00462198257,1.68274414539,1.441218853,2.87945270538,1.02281045914,0.302929610014,0.19825874269,0.444552958012,0.745967745781,0.896774172783,0.4478764534,0.0598635040224,0.341303259134,0.0940737426281,0.142857142857,0.0,2.23369455338,0.714285714286
74b68f9442209bace31aa62027fbb79a_0.npy,7.712931633,1.76719284058,1.80015182495,3.17082881927,1.47970199585,0.283829778433,0.311265975237,0.492586433887,0.114285714924,0.782467544079,0.333333343267,0.32464838028,0.295815587044,0.115921728313,0.111111111111,0.0555555555556,2.33028960228,0.111111111111
f029c73f6f8753e7447c4e9f22e917ad_0.npy,8.69390106201,1.75156438351,1.51495552063,3.00070738792,2.01462817192,0.261553019285,0.211843565106,0.505919754505,0.859030842781,0.665480434895,0.750988125801,0.0662244930863,0.306672543287,0.176144078374,0.05,0.0,2.02734422684,0.05
b1184cbc6dfa46734807211f95f3c998_0.npy,12.6420555115,1.70193779469,1.57541966438,3.00336813927,2.61407089233,0.262264072895,0.226768255234,0.439891546965,0.83246076107,0.336956530809,0.894039750099,0.257632613182,0.262242823839,0.240842685103,0.166666666667,0.0,2.33367300034,0.25
b769e3486463214cf631bf7ab6655801_0.npy,10.0537157059,1.75121724606,1.62072300911,3.15702795982,1.63281142712,0.234230011702,0.218447908759,0.343960762024,0.839195966721,0.225925922394,0.146788984537,0.201677620411,0.290573865175,0.153755381703,0.105263157895,0.0,2.41713190079,0.894736842105
f2ca85bb9ae82a3d79b9f321f727ac19_1.npy,13.6602535248,3.16062569618,3.60355734825,4.58905363083,3.15057134628,0.641022980213,0.775058150291,0.9149543643,0.624505937099,0.801801800728,0.216393440962,0.291430205107,0.227471798658,0.246726498008,0.0322580645161,0.0645161290323,1.9890588522,0.0322580645161
0d941a3ad6c889ac451caf89c46cb92a_0.npy,5.33668327332,1.44742667675,1.18850910664,2.08314347267,0.804701447487,0.192499548197,0.136609867215,0.303719371557,0.271356791258,0.873015880585,0.216560512781,0.211245879531,0.109746403992,0.196320414543,0.0625,0.0,1.60731697083,0.0625
de04fbf5e6c2389f0d039398bdcda971_0.npy,8.41472244263,1.49539744854,1.24715435505,2.90442848206,1.40003061295,0.169419050217,0.111274272203,0.373572170734,0.868852436543,0.293150693178,0.668918907642,0.225926712155,0.33537247777,0.153114721179,0.0833333333333,0.0,2.22112941742,0.277777777778
20c73e37fc89e007ae5b242480830860_0.npy,9.51814556122,2.25675106049,2.1999566555,3.7433450222,2.16123390198,0.484625041485,0.45935305953,0.743571043015,0.266355127096,0.22661870718,0.256198346615,0.262987434864,0.340697526932,0.122595869005,0.0344827586207,0.0,2.66786789894,0.0344827586207
45f4141cfe3f110f9db4e1e113d15684_0.npy,6.21986722946,1.74353253841,1.53980755806,2.7715959549,1.0452041626,0.25813138485,0.218851730227,0.412638634443,0.128514051437,0.22878228128,0.446564882994,0.300013720989,0.304002553225,0.189088776708,0.0869565217391,0.0,2.3204395771,0.260869565217
