patient,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
71e09cd11d743964f1abf442c34f2c9d_0.npy,5.54606533051,1.57191538811,1.43736338615,3.07613682747,0.404815793037,0.136871740222,0.0571396127343,0.20659981668,0.625,0.783870995045,0.4478764534,0.0598635040224,0.341303259134,0.0940737426281,0.142857142857,0.0,2.68981790543,0.714285714286
74b68f9442209bace31aa62027fbb79a_0.npy,7.80159759521,1.82917797565,1.72302639484,3.10840511322,1.20981228352,0.226009681821,0.22263777256,0.326785385609,0.114285714924,0.782467544079,0.333333343267,0.32464838028,0.295815587044,0.115921728313,0.111111111111,0.0555555555556,2.67258071899,0.111111111111
f029c73f6f8753e7447c4e9f22e917ad_0.npy,8.51987934113,1.72381138802,1.69077682495,3.05876064301,1.54155790806,0.230777576566,0.142788007855,0.488224059343,0.859030842781,0.665480434895,0.750988125801,0.0662244930863,0.306672543287,0.176144078374,0.05,0.0,2.45726299286,0.05
b1184cbc6dfa46734807211f95f3c998_0.npy,10.10389328,1.57009077072,1.71110844612,2.92777180672,1.5534965992,0.181775644422,0.181411460042,0.210677042603,0.83246076107,0.336956530809,0.894039750099,0.257632613182,0.262242823839,0.240842685103,0.166666666667,0.0,2.59380245209,0.25
b769e3486463214cf631bf7ab6655801_0.npy,9.13558578491,1.82625091076,1.81441700459,3.24958443642,1.22636675835,0.185382813215,0.180846124887,0.203799381852,0.613065302372,0.118518516421,0.380733937025,0.201677620411,0.290573865175,0.153755381703,0.105263157895,0.0,2.8272023201,0.894736842105
f2ca85bb9ae82a3d79b9f321f727ac19_1.npy,12.1532869339,2.98213577271,3.44737029076,4.58961629868,2.19357967377,0.499314635992,0.634982824326,0.67634165287,0.624505937099,0.801801800728,0.216393440962,0.291430205107,0.227471798658,0.246726498008,0.0322580645161,0.0645161290323,2.63467860222,0.0322580645161
0d941a3ad6c889ac451caf89c46cb92a_0.npy,5.22306871414,1.32114374638,1.42461788654,2.72514557838,0.433569222689,0.13715338707,0.173656657338,0.65933406353,0.271356791258,0.873015880585,0.216560512781,0.211245879531,0.109746403992,0.196320414543,0.0625,0.0,1.98726463318,0.0625
de04fbf5e6c2389f0d039398bdcda971_0.npy,8.67617607117,1.37875390053,1.54302668571,2.97407460213,0.95921754837,0.0805891007185,0.116914726794,0.202279746532,0.868852436543,0.293150693178,0.780405402184,0.225926712155,0.33537247777,0.153114721179,0.0833333333333,0.0,2.64161896706,0.277777777778
20c73e37fc89e007ae5b242480830860_0.npy,9.22966861725,2.29199409485,2.22354722023,3.79149031639,1.55602443218,0.414109587669,0.364936083555,0.480077236891,0.383177578449,0.115107916296,0.256198346615,0.262987434864,0.340697526932,0.122595869005,0.0344827586207,0.0,3.11005759239,0.0344827586207
45f4141cfe3f110f9db4e1e113d15684_0.npy,5.92662096024,1.75483560562,1.7001812458,3.02779388428,0.630755543709,0.250868797302,0.183213248849,0.237784460187,0.253012061119,0.22878228128,0.553435087204,0.300013720989,0.304002553225,0.189088776708,0.0869565217391,0.0,2.60537004471,0.260869565217
83463d2951670b7e8c3efd7594a13e10_0.npy,15.9148979187,2.34705519676,2.1519639492,4.20030784607,2.75396442413,0.299660593271,0.265565514565,0.454919338226,0.120300754905,0.802469134331,0.558359622955,0.224915206432,0.35499548912,0.22093296051,0.0408163265306,0.0,2.45321965218,0.326530612245
de4d3724030397e71d2ac2ab16df5fba_0.npy,12.8306741714,2.01310133934,2.06410694122,3.37685751915,1.96424210072,0.295473068953,0.278217822313,0.303990960121,0.261061936617,0.603448271751,0.196428567171,0.155686840415,0.323123961687,0.180439919233,0.0740740740741,0.0,2.83568835258,0.222222222222
a34714908825a61a229bf1457c21ff1f_0.npy,8.21854019165,2.22052168846,2.02231025696,3.33336544037,1.0268137455,0.235439836979,0.189536944032,0.264298051596,0.744769871235,0.330000013113,0.101910829544,0.240745559335,0.30247220397,0.230112627149,0.02,0.0,2.7284154892,0.02
9f52323d216f89d300612cfac0122d8b_1.npy,16.3630065918,2.22606730461,1.99049460888,4.00519227982,2.90220546722,0.114175438881,0.119003333151,0.311442643404,0.624000012875,0.397626101971,0.217821776867,0.0607473514974,0.0494259111583,0.0448844842613,0.2,0.0,3.72559809685,0.2
79eb6f0a80841d6618968362dfb1f57f_0.npy,11.0411996841,2.36233735085,2.39217233658,3.93057489395,2.51265382767,0.369631260633,0.303722769022,0.703445911407,0.555555582047,0.216828480363,0.113879002631,0.13698707521,0.322252333164,0.210474491119,0.105263157895,0.0,2.9111392498,0.105263157895
