,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
e8ec84f7b36c66d9258b06951c75d06f_testsg2.npy,16.4862213135,2.50238633156,1.99424254894,3.97137832642,5.62639188766,0.71888667345,0.576456069946,1.11656153202,0.269607841969,0.891525447369,0.884476542473,0.249103814363,0.288364261389,0.226311072707,0.111111111111,0.0,1.57556390762,0.166666666667
ee7d43a9c214c33d1ca97b6e8b62dfed_testsg2.npy,6.51772022247,1.74305915833,1.46583664417,2.78930878639,1.53887474537,0.330424070358,0.268480718136,0.577588319778,0.619266033173,0.895081996918,0.255319148302,0.282666146755,0.249208241701,0.223022058606,0.0243902439024,0.0,1.36767601967,0.0243902439024
a77b5a7654310f555e04a046711b81b6_testsg2.npy,9.58220767975,2.39649367332,1.9741486311,3.55435848236,2.07159662247,0.504524767399,0.420080542564,0.759950459003,0.377682417631,0.214743584394,0.442996740341,0.228333309293,0.339080750942,0.154262766242,0.0217391304348,0.0,1.4713716507,0.0217391304348
e55cc41f046bdcf6d38274d3891fee90_testsg2.npy,9.0111989975,2.47501587868,2.28283333778,3.74890303612,2.43966054916,0.628695368767,0.596879482269,0.978594660759,0.861471831799,0.199376940727,0.216129034758,0.220552414656,0.277637153864,0.206728368998,0.02,0.0,1.54550993443,0.02
385558bb252ebdfa36176dd595b3c740_testsg2.npy,8.35769271851,1.49258029461,1.69754457474,2.9788351059,1.29293179512,0.259840399027,0.251693785191,0.546982884407,0.730769217014,0.116788320243,0.118518516421,0.274442851543,0.336523681879,0.230167046189,0.0222222222222,0.0,1.3634223938,0.0222222222222
92b29d369f39c5fd179bfa7ba367b675_testsg2.npy,8.67537117004,1.93126642704,1.71056032181,3.03890442848,1.87873935699,0.37252086401,0.296615868807,0.633253574371,0.259911894798,0.903903901577,0.667832195759,0.247333273292,0.269648462534,0.241810888052,0.02,0.0,1.53915476799,0.02
4d7c36fb4b7009d4a90fc5b6ba4609c7_testsg2.npy,10.0634403229,2.24577379227,2.0274720192,3.54585242271,2.13100004196,0.491823881865,0.491114169359,0.727953255177,0.871999979019,0.104575164616,0.774074077606,0.242930337787,0.347975045443,0.195916846395,0.111111111111,0.0,2.70470547676,0.481481481481
5883fb71691a1e32cde05d26578e9abc_testsg2.npy,8.13543224335,1.43618154526,1.17659676075,2.55375480652,1.24303126335,0.175823092461,0.130672246218,0.367871910334,0.170212760568,0.115107916296,0.332236856222,0.241901189089,0.315177589655,0.125951439142,0.02,0.0,1.30942094326,0.02
dd3059f9f7293654b627ea5f124c59b9_testsg2.npy,8.55376625061,2.07316088676,1.86014676094,3.45246958733,2.18557953835,0.408544480801,0.353464901447,0.856709718704,0.736111104488,0.331125825644,0.215873017907,0.200543180108,0.284003347158,0.149177119136,0.02,0.0,1.84891283512,0.02
a5b143d441469513096dabf6ca913197_testsg2.npy,17.7892723083,3.21226096153,3.13479328156,4.68119001389,6.08288812637,0.978974223137,0.942947983742,1.41708886623,0.76953125,0.328025490046,0.376569032669,0.210084453225,0.214285567403,0.138816908002,0.0384615384615,0.0,2.60167360306,0.0384615384615
5d669e1f9abdff1a282b924c828a9b0a_testsg2.npy,14.4192056656,2.37659454346,2.37725090981,4.11454582214,3.92118859291,0.566607296467,0.543815553188,1.07637465,0.852534532547,0.553505539894,0.379746824503,0.222009330988,0.197039693594,0.254575848579,0.02,0.0,2.45227742195,0.02
7e7a302d89e7f88ae6d6da9ce0914d3e_testsg2.npy,4.06907892227,0.996777296066,0.862796247005,2.01312375069,0.73523825407,0.121240332723,0.108335740864,0.278368234634,0.828877031803,0.748031497002,0.141592919827,0.194471612573,0.294313311577,0.162982702255,0.0277777777778,0.0,1.2500089407,0.0277777777778
3927bf095799b557c7e05c3c569b70c6_testsg2.npy,19.7320022583,3.11277318001,3.98300719261,4.68513154984,5.51591396332,0.905809879303,1.12632596493,1.28374111652,0.497409313917,0.333333343267,0.332179933786,0.177286714315,0.259335070848,0.153662607074,0.0217391304348,0.0,2.84755015373,0.0217391304348
