,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
e8ec84f7b36c66d9258b06951c75d06f_testsg2.npy,13.3044347763,1.91214990616,1.81853473186,3.88869261742,3.39633083344,0.256352454424,0.262591183186,0.6243673563,0.156862750649,0.891525447369,0.884476542473,0.249103814363,0.288364261389,0.226311072707,0.111111111111,0.0,2.49977970123,0.166666666667
ee7d43a9c214c33d1ca97b6e8b62dfed_testsg2.npy,8.03677082062,1.70400154591,1.69168663025,2.94271993637,0.951334059238,0.152559578419,0.189549416304,0.29486900568,0.146788984537,0.895081996918,0.255319148302,0.282666146755,0.249208241701,0.223022058606,0.0243902439024,0.0,2.22221922874,0.0243902439024
a77b5a7654310f555e04a046711b81b6_testsg2.npy,10.8815374374,2.30048298836,2.12008953094,4.20658826828,1.519551754,0.245500192046,0.242427021265,0.491605132818,0.377682417631,0.214743584394,0.442996740341,0.228333309293,0.339080750942,0.154262766242,0.0217391304348,0.0,2.64778351784,0.0217391304348
e55cc41f046bdcf6d38274d3891fee90_testsg2.npy,8.68476676941,2.22622060776,2.55783772469,3.7469496727,1.3724373579,0.342942982912,0.437419325113,0.602667152882,0.740259766579,0.199376940727,0.103225804865,0.220552414656,0.277637153864,0.206728368998,0.02,0.0,2.27984428406,0.02
385558bb252ebdfa36176dd595b3c740_testsg2.npy,7.23125314713,1.52045452595,1.64793002605,3.13840103149,0.701751232147,0.148293837905,0.15934894979,0.306848198175,0.730769217014,0.116788320243,0.118518516421,0.274442851543,0.336523681879,0.230167046189,0.0222222222222,0.0,2.29020833969,0.0222222222222
92b29d369f39c5fd179bfa7ba367b675_testsg2.npy,9.57812595367,1.80920898914,1.5064291954,3.25677800179,1.33819413185,0.172531470656,0.135699078441,0.40566650033,0.140969157219,0.903903901577,0.888111889362,0.247333273292,0.269648462534,0.241810888052,0.02,0.0,2.2035074234,0.02
4d7c36fb4b7009d4a90fc5b6ba4609c7_testsg2.npy,9.67925167084,2.1858124733,2.22942614555,3.62090682983,1.41625440121,0.34357470274,0.380335628986,0.455692589283,0.871999979019,0.218954250216,0.774074077606,0.242930337787,0.347975045443,0.195916846395,0.111111111111,0.0,2.83524489403,0.481481481481
5883fb71691a1e32cde05d26578e9abc_testsg2.npy,6.21320533752,1.48991727829,1.50710344315,2.73085045815,0.667759597301,0.0943629592657,0.0995380654931,0.267997026443,0.170212760568,0.115107916296,0.217105269432,0.241901189089,0.315177589655,0.125951439142,0.02,0.0,2.14918804169,0.02
dd3059f9f7293654b627ea5f124c59b9_testsg2.npy,8.28448486328,2.11406159401,1.86521482468,3.33255624771,1.33289265633,0.210021108389,0.223619356751,0.454831123352,0.615740716457,0.443708598614,0.215873017907,0.200543180108,0.284003347158,0.149177119136,0.02,0.0,2.53727865219,0.02
a5b143d441469513096dabf6ca913197_testsg2.npy,18.3585338593,3.0723938942,3.3440721035,5.01310062408,5.83494329453,0.775658786297,0.903775930405,1.23425447941,0.66015625,0.216560512781,0.255230128765,0.210084453225,0.214285567403,0.138816908002,0.0384615384615,0.0,2.98863768578,0.0384615384615
