patient,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
71e09cd11d743964f1abf442c34f2c9d_0.npy,5.48328495026,1.70569753647,1.45910418034,2.7868578434,0.976464092731,0.364245772362,0.305262327194,0.536549985409,0.745967745781,0.783870995045,0.4478764534,0.0598635040224,0.341303259134,0.0940737426281,0.142857142857,0.0,2.05389976501,0.714285714286
74b68f9442209bace31aa62027fbb79a_0.npy,7.62111520767,1.74824440479,1.51025664806,3.06313562393,1.69362235069,0.349971622229,0.290453672409,0.617981731892,0.114285714924,0.782467544079,0.444444447756,0.32464838028,0.295815587044,0.115921728313,0.111111111111,0.0555555555556,2.16520857811,0.111111111111
f029c73f6f8753e7447c4e9f22e917ad_0.npy,7.74674844742,1.80082941055,1.59656608105,2.94033575058,2.05195379257,0.388870835304,0.31995934248,0.614495396614,0.859030842781,0.665480434895,0.750988125801,0.0662244930863,0.306672543287,0.176144078374,0.05,0.0,1.75633335114,0.05
b1184cbc6dfa46734807211f95f3c998_0.npy,11.104224205,1.58344316483,1.45215082169,2.81000351906,2.64610362053,0.329165995121,0.315940231085,0.633893430233,0.83246076107,0.445652186871,0.894039750099,0.257632613182,0.262242823839,0.240842685103,0.166666666667,0.0,2.04741382599,0.25
b769e3486463214cf631bf7ab6655801_0.npy,10.9443492889,1.64744949341,1.60520029068,2.84376311302,1.99753403664,0.289091765881,0.292219042778,0.41421481967,0.839195966721,0.225925922394,0.146788984537,0.201677620411,0.290573865175,0.153755381703,0.105263157895,0.0,2.25425648689,0.894736842105
f2ca85bb9ae82a3d79b9f321f727ac19_1.npy,12.32791996,3.01809835434,3.43142223358,4.48690795898,3.3841445446,0.738984823227,0.855585217476,1.10567569733,0.750988125801,0.801801800728,0.216393440962,0.291430205107,0.227471798658,0.246726498008,0.0322580645161,0.0645161290323,1.56076967716,0.0322580645161
0d941a3ad6c889ac451caf89c46cb92a_0.npy,5.35920286179,1.42789661884,1.26798689365,1.99356389046,1.08645188808,0.267889410257,0.204653844237,0.301695346832,0.839195966721,0.873015880585,0.328025490046,0.211245879531,0.109746403992,0.196320414543,0.0625,0.0,1.40489721298,0.0625
de04fbf5e6c2389f0d039398bdcda971_0.npy,8.29753017426,1.51742851734,1.27402412891,2.80085420609,1.70659983158,0.224280685186,0.169838830829,0.496888965368,0.868852436543,0.191780820489,0.780405402184,0.225926712155,0.33537247777,0.153114721179,0.0833333333333,0.0,1.8500572443,0.277777777778
20c73e37fc89e007ae5b242480830860_0.npy,9.84397888184,2.41705584526,2.08625721931,3.6172208786,2.30741477013,0.592559158802,0.512662410736,0.833673596382,0.383177578449,0.22661870718,0.376033067703,0.262987434864,0.340697526932,0.122595869005,0.0344827586207,0.0,2.58134102821,0.0344827586207
45f4141cfe3f110f9db4e1e113d15684_0.npy,5.86325359344,1.66493868828,1.52640771866,2.86904072762,1.22825598717,0.375919610262,0.327219873667,0.637617886066,0.128514051437,0.118081182241,0.553435087204,0.300013720989,0.304002553225,0.189088776708,0.0869565217391,0.0,2.15308713913,0.260869565217
83463d2951670b7e8c3efd7594a13e10_0.npy,16.0555477142,2.45906734467,2.09432983398,3.98220896721,3.5137116909,0.495126128197,0.442291617393,0.790079593658,0.22932331264,0.802469134331,0.558359622955,0.224915206432,0.35499548912,0.22093296051,0.0408163265306,0.0,1.60570287704,0.326530612245
de4d3724030397e71d2ac2ab16df5fba_0.npy,6.694480896,1.88835144043,1.74626505375,3.01895999908,1.19248497486,0.399705350399,0.39026376605,0.623582482338,0.141592919827,0.8045976758,0.5,0.155686840415,0.323123961687,0.180439919233,0.0740740740741,0.0,2.44026637077,0.222222222222
a34714908825a61a229bf1457c21ff1f_0.npy,9.52811908722,2.17993187904,2.27640199661,3.61716938019,1.99107301235,0.446723222733,0.423936456442,0.71860575676,0.744769871235,0.330000013113,0.101910829544,0.240745559335,0.30247220397,0.230112627149,0.02,0.0,2.18177843094,0.02
9f52323d216f89d300612cfac0122d8b_1.npy,16.7377796173,2.32046198845,1.91505587101,4.05508518219,2.8402132988,0.271676242352,0.171179920435,0.407244592905,0.624000012875,0.397626101971,0.217821776867,0.0607473514974,0.0494259111583,0.0448844842613,0.2,0.0,3.65985178947,0.2
79eb6f0a80841d6618968362dfb1f57f_0.npy,9.77550125122,2.08832526207,2.14385223389,3.44854831696,2.82235980034,0.501981735229,0.429729908705,0.650358021259,0.555555582047,0.216828480363,0.113879002631,0.13698707521,0.322252333164,0.210474491119,0.105263157895,0.0,2.54037761688,0.105263157895
c98675ecb5bdc7eb35c69d730da05df1_0.npy,6.44002342224,1.84224462509,1.72275555134,3.03195333481,0.590520739555,0.299586385489,0.265600055456,0.416025102139,0.169312164187,0.874015748501,0.445736438036,0.0657280534506,0.0626020804048,0.0723514258862,0.111111111111,0.0,2.78350448608,0.111111111111
b53d997901eb880c41fbfbc82847204c_testsg1.npy,6.4868106842,1.75137174129,1.59613835812,2.93772292137,1.49815177917,0.400708973408,0.368579089642,0.638796508312,0.258620679379,0.193732187152,0.555944085121,0.19158886373,0.374598056078,0.139169767499,0.04,0.0,1.78633832932,0.54
3c5a0fc6890a1f84211cf8a75c1b83c4_0.npy,7.4000120163,1.7425109148,1.62331914902,2.86109948158,1.23174834251,0.319345682859,0.280025452375,0.501631617546,0.153110042214,0.771863102913,0.375999987125,0.266155451536,0.161255866289,0.142421081662,0.0285714285714,0.0,2.34617590904,0.0285714285714
990fbe3f0a1b53878669967b9afd1441_0.npy,6.42051744461,1.3787804842,1.15680873394,2.60145139694,1.35424482822,0.252654850483,0.186302781105,0.460231363773,0.133333340287,0.220338985324,0.444444447756,0.264307260513,0.282997071743,0.106599777937,0.4,0.0,1.98267507553,0.4
0de72529c30fe642bc60dcb75c87f6bd_0.npy,3.82829141617,0.981466889381,0.821801960468,1.90873110294,0.992578208447,0.169232338667,0.130335837603,0.483971089125,0.848341226578,0.116363637149,0.337078660727,5.96046447754e-08,7.45058059692e-09,0.153603717685,0.2,0.0,1.30166530609,0.2
5518b27f000e34cf2db5a362f4fac613_0.npy,9.64148902893,2.4773273468,1.8869395256,3.02811980247,1.85818755627,0.488792687654,0.405515491962,0.567684412003,0.271356791258,0.886925816536,0.444078952074,0.272415459156,0.266982376575,0.224546983838,0.02,0.0,1.74807369709,0.02
e6214ef879c6d01ae598161e50e23c0c_0.npy,6.17294025421,1.02197420597,0.970725774765,2.34787678719,1.09567451477,0.153363093734,0.137745812535,0.398129165173,0.163265302777,0.881040871143,0.735426008701,0.293973982334,0.277158558369,0.223908811808,0.03125,0.0,1.31450653076,0.03125
d2a17180c72ce7e5e9cb3870ba7991d2_0.npy,9.43967914581,2.14754486084,2.23988819122,3.48931980133,2.28300690651,0.400580614805,0.441423714161,0.686279714108,0.61643832922,0.328075706959,0.0896358564496,0.271656304598,0.338720023632,0.221774548292,0.111111111111,0.0,2.08035945892,0.481481481481
35105d801880bd889bac5ee3771ed38b_0.npy,5.87934541702,1.41104328632,1.25738787651,2.7006611824,1.01476967335,0.222653925419,0.200898647308,0.481690824032,0.847619056702,0.554385960102,0.129554659128,0.266347706318,0.329134643078,0.140409633517,0.02,0.0,1.61036479473,0.02
7ae953bb9e0356d2990ee6655c8bd168_0.npy,7.31078481674,1.82466590405,1.60362017155,2.85027909279,1.29204726219,0.325835675001,0.27660831809,0.418383747339,0.378151267767,0.330158740282,0.498023718596,0.235466986895,0.139239922166,0.150910228491,0.125,0.0,2.1446492672,0.125
0ddeb08e9c97227853422bd71a2a695e_0.npy,3.76798868179,1.23327887058,0.989698171616,2.2101559639,0.676914155483,0.157897606492,0.120428115129,0.32859686017,0.338403046131,0.092219017446,0.444078952074,0.264466673136,0.320999711752,0.156896948814,0.0833333333333,0.0,1.4715461731,0.791666666667
e314fd13809db0132443b924401d828b_testsg1.npy,18.1522655487,2.63379812241,2.66392302513,4.2651925087,3.98801732063,0.586664378643,0.61813634634,1.02005589008,0.144796386361,0.55395680666,0.893687725067,0.199822232127,0.235207587481,0.31188210845,0.02,0.0,1.81745409966,0.02
934f01786c3bdf8eeaf7d8411a3a8f82_0.npy,5.60466575623,1.13344430923,0.974618017673,1.95510447025,1.03110384941,0.148352444172,0.119514919817,0.307410508394,0.858407080173,0.444827586412,0.110726647079,0.130479514599,0.251366883516,0.207019194961,0.0217391304348,0.0217391304348,1.26068925858,0.0217391304348
14afefc82d992018c485949285d20c03_0.npy,5.41832542419,1.570291996,1.3334928751,2.52065110207,0.829212486744,0.287627190351,0.251417219639,0.508655488491,0.770676672459,0.329113930464,0.666666686535,0.202541843057,0.242626518011,0.107770949602,0.142857142857,0.0,1.90860247612,0.857142857143
e6f4757b8f315f31559c5c256cb8dead_0.npy,10.762840271,2.42013525963,2.7587583065,4.12802553177,1.27086639404,0.195227876306,0.252918303013,0.43667113781,0.130081295967,0.296969711781,0.664150953293,0.241044849157,0.280767589808,0.12488912046,0.02,0.0,2.93130922318,0.02
dbfbc12c7a943a2dc0e34bfd4a636bca_1.npy,8.1317281723,2.01596689224,1.81781804562,3.29676914215,1.94203305244,0.447681307793,0.371895700693,0.701242446899,0.377510040998,0.216828480363,0.225925922394,0.158647567034,0.231122940779,0.130153253675,0.0555555555556,0.0,2.60688328743,0.0555555555556
b8793dbd40de88c0de0913abbaab0fe7_testsg1.npy,6.01209259033,1.82900571823,1.49889409542,3.08573389053,1.16690278053,0.324911236763,0.28359079361,0.622924566269,0.853881299496,0.331081092358,0.3290322721,0.236945837736,0.341916590929,0.207725986838,0.02,0.0,1.62365114689,0.02
34b00e3b98072207edd20732558f7ab5_0.npy,5.80946540833,1.70601117611,1.46764135361,2.97288894653,1.19350397587,0.394022196531,0.289267599583,0.645354747772,0.620689630508,0.197568386793,0.553846180439,0.215510368347,0.312719196081,0.144451647997,0.0285714285714,0.0,2.0395591259,0.0285714285714
2969c7ad0e550fee1f4a68fcb3bbb9e5_1.npy,8.12490844727,2.23043489456,2.07050299644,3.63088965416,2.33840870857,0.606336772442,0.547801375389,1.02223324776,0.615023493767,0.871999979019,0.446428567171,0.249270439148,0.352536141872,0.209479764104,0.0769230769231,0.0,1.87150526047,0.423076923077
dcde02d4757bb845376fa6dbb0351df6_0.npy,15.1832485199,2.64445924759,2.50096416473,4.11436128616,3.56278920174,0.519002199173,0.485417038202,0.750323951244,0.661596953869,0.903903901577,0.601139605045,0.243526607752,0.0922496393323,0.122168414295,0.0416666666667,0.0,2.83038878441,0.0416666666667
bcb416e94f3505c120a54dbfc0d5a234_0.npy,5.5882396698,1.72034215927,1.5213329792,2.87442326546,0.277742356062,0.100410960615,0.129061251879,0.104242779315,0.3786008358,0.0990712046623,0.337121218443,0.0853270366788,0.267222613096,0.10129313916,0.142857142857,0.0,2.65790748596,0.142857142857
5278093ed7187e1a8be518d954509da7_0.npy,5.92578458786,1.49586629868,1.43891727924,2.56151580811,1.05075764656,0.261213690042,0.264922857285,0.420036494732,0.38053098321,0.671009778976,0.225454539061,0.170635893941,0.328137069941,0.235670313239,0.2,0.0,1.75197696686,0.5
6f38eb7988753c6a978d0da80dbc014b_0.npy,5.99165821075,1.71418309212,1.51240003109,2.79122591019,1.18524587154,0.388739109039,0.314807295799,0.652418553829,0.259911894798,0.331168830395,0.444444447756,0.269848048687,0.344638198614,0.152064263821,0.025641025641,0.0,1.95102202892,0.025641025641
0c9d8314f9c69840e25febabb1229fa4_0.npy,10.8358926773,2.37294602394,2.78349208832,3.83108043671,2.52798318863,0.42751032114,0.526509404182,0.833688855171,0.733333349228,0.222222223878,0.0949554890394,0.226872682571,0.253021270037,0.255475252867,0.02,0.0,1.80835652351,0.02
8e60f166f1f1dc0d72f997fe1c9e72b4_testsg1.npy,6.63705158234,1.58513379097,1.50834834576,3.02751994133,1.55772924423,0.29781550169,0.316680133343,0.535465836525,0.868312776089,0.443298965693,0.555147051811,0.261698961258,0.32525575161,0.130993023515,0.181818181818,0.0909090909091,2.07766890526,0.454545454545
