,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
e8ec84f7b36c66d9258b06951c75d06f_testsg2.npy,13.6828517914,2.28459906578,1.43778324127,3.93632793427,4.36888647079,0.505131781101,0.252528965473,0.873560667038,0.269607841969,0.891525447369,0.884476542473,0.249103814363,0.288364261389,0.226311072707,0.111111111111,0.0,1.9421236515,0.166666666667
ee7d43a9c214c33d1ca97b6e8b62dfed_testsg2.npy,6.05567359924,1.64337170124,1.38204777241,2.80372714996,1.1668484211,0.239014744759,0.195923626423,0.467486143112,0.5,0.895081996918,0.255319148302,0.282666146755,0.249208241701,0.223022058606,0.0243902439024,0.0,1.59520697594,0.0243902439024
a77b5a7654310f555e04a046711b81b6_testsg2.npy,10.5479345322,2.35561394691,1.93916714191,3.70045495033,1.90963852406,0.425142973661,0.32153454423,0.656260192394,0.377682417631,0.785256385803,0.895765483379,0.228333309293,0.339080750942,0.154262766242,0.0217391304348,0.0,1.75164079666,0.0217391304348
e55cc41f046bdcf6d38274d3891fee90_testsg2.npy,9.11349487305,2.29381966591,2.15516424179,3.77814340591,2.11960029602,0.498352259398,0.433887839317,0.821280837059,0.861471831799,0.199376940727,0.216129034758,0.220552414656,0.277637153864,0.206728368998,0.02,0.0,1.90137851238,0.02
385558bb252ebdfa36176dd595b3c740_testsg2.npy,7.06473112106,1.38802576065,1.21252059937,2.72721385956,1.07569181919,0.211320966482,0.172476619482,0.471305280924,0.153846159577,0.773722648621,0.118518516421,0.274442851543,0.336523681879,0.230167046189,0.0222222222222,0.0,1.68805682659,0.0222222222222
92b29d369f39c5fd179bfa7ba367b675_testsg2.npy,10.450501442,2.0203230381,1.62189185619,3.37765026093,2.11807894707,0.356271415949,0.237296715379,0.584383845329,0.259911894798,0.801801800728,0.888111889362,0.247333273292,0.269648462534,0.241810888052,0.02,0.0,1.93210506439,0.02
4d7c36fb4b7009d4a90fc5b6ba4609c7_testsg2.npy,9.81558895111,2.0500690937,1.88970649242,3.26315689087,1.6779705286,0.373605340719,0.33412027359,0.515607357025,0.871999979019,0.104575164616,0.774074077606,0.242930337787,0.347975045443,0.195916846395,0.111111111111,0.0,2.78670048714,0.481481481481
5883fb71691a1e32cde05d26578e9abc_testsg2.npy,5.15535926819,1.31635344028,1.17252469063,2.35580563545,0.814758181572,0.135466858745,0.109269857407,0.301594525576,0.170212760568,0.115107916296,0.217105269432,0.241901189089,0.315177589655,0.125951439142,0.02,0.0,1.77401077747,0.02
dd3059f9f7293654b627ea5f124c59b9_testsg2.npy,8.47120285034,1.91416692734,1.6235294342,3.33163094521,1.98989737034,0.347692459822,0.224956780672,0.689927577972,0.615740716457,0.443708598614,0.215873017907,0.200543180108,0.284003347158,0.149177119136,0.02,0.0,2.08620262146,0.02
a5b143d441469513096dabf6ca913197_testsg2.npy,17.7459049225,3.21350550652,3.09444069862,4.57075166702,5.80219650269,0.994796991348,0.88671964407,1.33215403557,0.66015625,0.216560512781,0.255230128765,0.210084453225,0.214285567403,0.138816908002,0.0384615384615,0.0,2.5572412014,0.0384615384615
