,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
e8ec84f7b36c66d9258b06951c75d06f_testsg2.npy,15.3322820663,2.24779486656,1.69815516472,4.15244150162,4.49092912674,0.335028856993,0.249968662858,0.627492487431,0.156862750649,0.891525447369,0.884476542473,0.249103814363,0.288364261389,0.226311072707,0.111111111111,0.0,2.69765329361,0.166666666667
ee7d43a9c214c33d1ca97b6e8b62dfed_testsg2.npy,7.90967082977,1.65318953991,1.60315406322,3.16999030113,1.09376215935,0.175398245454,0.174890145659,0.416188836098,0.146788984537,0.895081996918,0.378723412752,0.282666146755,0.249208241701,0.223022058606,0.0243902439024,0.0,2.27560639381,0.0243902439024
a77b5a7654310f555e04a046711b81b6_testsg2.npy,13.5752706528,2.27125072479,2.2104241848,3.97165608406,1.68998992443,0.271161794662,0.262137323618,0.345741868019,0.377682417631,0.785256385803,0.895765483379,0.228333309293,0.339080750942,0.154262766242,0.0217391304348,0.0,2.7985367775,0.0217391304348
e55cc41f046bdcf6d38274d3891fee90_testsg2.npy,8.90133857727,2.35350370407,2.57996582985,3.76364421844,1.44912469387,0.355837255716,0.413548648357,0.536281585693,0.861471831799,0.299065411091,0.216129034758,0.220552414656,0.277637153864,0.206728368998,0.02,0.0,2.49859881401,0.02
385558bb252ebdfa36176dd595b3c740_testsg2.npy,6.75562143326,1.62554252148,1.87029790878,3.26344513893,0.717890620232,0.142574205995,0.155618950725,0.30548197031,0.730769217014,0.116788320243,0.118518516421,0.274442851543,0.336523681879,0.230167046189,0.0222222222222,0.0,2.51590919495,0.0222222222222
92b29d369f39c5fd179bfa7ba367b675_testsg2.npy,11.8681678772,1.94339025021,1.81712710857,3.44802880287,1.8014870882,0.186706840992,0.178977355361,0.347503334284,0.259911894798,0.801801800728,0.888111889362,0.247333273292,0.269648462534,0.241810888052,0.02,0.0,2.46365141869,0.02
4d7c36fb4b7009d4a90fc5b6ba4609c7_testsg2.npy,9.7870721817,2.19632315636,2.07694745064,3.58807587624,1.39720916748,0.339787900448,0.288746982813,0.340447038412,0.871999979019,0.218954250216,0.774074077606,0.242930337787,0.347975045443,0.195916846395,0.111111111111,0.0,2.98327088356,0.481481481481
5883fb71691a1e32cde05d26578e9abc_testsg2.npy,6.51300621033,1.48964869976,1.91949224472,2.93418192863,0.767220079899,0.109477095306,0.165398329496,0.267336070538,0.303191483021,0.22661870718,0.105263158679,0.241901189089,0.315177589655,0.125951439142,0.02,0.0,2.39834213257,0.02
dd3059f9f7293654b627ea5f124c59b9_testsg2.npy,8.35152053833,2.16473245621,1.86598777771,3.38317799568,1.4643188715,0.2685739398,0.189402967691,0.44616150856,0.5,0.218543052673,0.101587302983,0.200543180108,0.284003347158,0.149177119136,0.02,0.0,2.56958842278,0.02
a5b143d441469513096dabf6ca913197_testsg2.npy,17.4784564972,3.22567677498,3.67534661293,4.89899110794,5.53565788269,0.839294612408,0.944556415081,1.14108216763,0.76953125,0.216560512781,0.255230128765,0.210084453225,0.214285567403,0.138816908002,0.0384615384615,0.0,3.10246610641,0.0384615384615
