patient,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
71e09cd11d743964f1abf442c34f2c9d_0.npy,6.19496488571,1.63494575024,1.50518465042,2.94177174568,0.493552953005,0.129398360848,0.14015430212,0.244512841105,0.625,0.783870995045,0.4478764534,0.0598635040224,0.341303259134,0.0940737426281,0.142857142857,0.0,2.65196084976,0.714285714286
74b68f9442209bace31aa62027fbb79a_0.npy,7.989839077,1.92864954472,1.79426503181,3.44957518578,1.15291404724,0.224571526051,0.238890990615,0.353010445833,0.114285714924,0.782467544079,0.333333343267,0.32464838028,0.295815587044,0.115921728313,0.111111111111,0.0555555555556,2.5806863308,0.111111111111
f029c73f6f8753e7447c4e9f22e917ad_0.npy,7.61333799362,1.6793551445,1.42326819897,2.85437393188,0.965296208858,0.128569811583,0.105390004814,0.470553696156,0.859030842781,0.665480434895,0.873517811298,0.0662244930863,0.306672543287,0.176144078374,0.05,0.0,2.43124771118,0.05
b1184cbc6dfa46734807211f95f3c998_0.npy,11.988948822,1.56573677063,1.4310567379,2.95542550087,2.11376667023,0.0760738402605,0.0752355083823,0.193165868521,0.83246076107,0.336956530809,0.894039750099,0.257632613182,0.262242823839,0.240842685103,0.166666666667,0.0,2.55092167854,0.25
b769e3486463214cf631bf7ab6655801_0.npy,9.92320251465,1.63352155685,1.47574031353,2.96165180206,1.55270218849,0.14048756659,0.134833201766,0.20474563539,0.723618090153,0.118518516421,0.380733937025,0.201677620411,0.290573865175,0.153755381703,0.105263157895,0.0,2.5565867424,0.894736842105
f2ca85bb9ae82a3d79b9f321f727ac19_1.npy,13.1104030609,2.87489032745,3.78035569191,4.70803785324,2.40860390663,0.443166583776,0.675791561604,0.716128051281,0.624505937099,0.801801800728,0.216393440962,0.291430205107,0.227471798658,0.246726498008,0.0322580645161,0.0645161290323,2.43106150627,0.0322580645161
0d941a3ad6c889ac451caf89c46cb92a_0.npy,5.50747251511,1.53429102898,1.36855649948,2.54578185081,0.612247228622,0.156500563025,0.13863375783,0.540641069412,0.271356791258,0.873015880585,0.216560512781,0.211245879531,0.109746403992,0.196320414543,0.0625,0.0,1.90083885193,0.0625
de04fbf5e6c2389f0d039398bdcda971_0.npy,7.97947502136,1.59412503242,1.45588958263,2.97513270378,0.95696914196,0.101867608726,0.0979496091604,0.248349025846,0.868852436543,0.293150693178,0.668918907642,0.225926712155,0.33537247777,0.153114721179,0.0833333333333,0.0,2.58343911171,0.277777777778
20c73e37fc89e007ae5b242480830860_0.npy,9.51338195801,2.27837371826,2.11039662361,3.81044363976,1.72428643703,0.360755056143,0.357418477535,0.503803789616,0.266355127096,0.115107916296,0.256198346615,0.262987434864,0.340697526932,0.122595869005,0.0344827586207,0.0,2.97055459023,0.0344827586207
45f4141cfe3f110f9db4e1e113d15684_0.npy,6.07413768768,1.7768008709,1.55810964108,3.01300120354,0.541952311993,0.161470085382,0.159093990922,0.200612962246,0.253012061119,0.22878228128,0.553435087204,0.300013720989,0.304002553225,0.189088776708,0.0869565217391,0.0,2.63414573669,0.260869565217
83463d2951670b7e8c3efd7594a13e10_0.npy,15.9128332138,2.26226449013,1.92538380623,3.72409844398,2.82027244568,0.230424433947,0.179127648473,0.375299870968,0.22932331264,0.802469134331,0.558359622955,0.224915206432,0.35499548912,0.22093296051,0.0408163265306,0.0,2.37888002396,0.326530612245
de4d3724030397e71d2ac2ab16df5fba_0.npy,15.487033844,1.8882484436,1.69818639755,3.52230548859,2.60082817078,0.187609940767,0.177479818463,0.313437581062,0.261061936617,0.8045976758,0.904761910439,0.155686840415,0.323123961687,0.180439919233,0.0740740740741,0.0,2.90019178391,0.222222222222
a34714908825a61a229bf1457c21ff1f_0.npy,8.89895534515,1.80088186264,1.78012645245,3.38257193565,1.21760308743,0.174214050174,0.193181604147,0.318151801825,0.744769871235,0.330000013113,0.101910829544,0.240745559335,0.30247220397,0.230112627149,0.02,0.0,2.58488821983,0.02
9f52323d216f89d300612cfac0122d8b_1.npy,13.516875267,2.13577389717,2.15968441963,3.61940169334,2.50618672371,0.189671337605,0.281038343906,0.284248799086,0.624000012875,0.397626101971,0.217821776867,0.0607473514974,0.0494259111583,0.0448844842613,0.2,0.0,3.29261279106,0.2
79eb6f0a80841d6618968362dfb1f57f_0.npy,9.64617919922,2.18115735054,1.99762296677,3.410592556,2.06509542465,0.368252575397,0.339906036854,0.567760467529,0.444444447756,0.216828480363,0.113879002631,0.13698707521,0.322252333164,0.210474491119,0.105263157895,0.0,2.72252750397,0.105263157895
c98675ecb5bdc7eb35c69d730da05df1_0.npy,6.64790010452,1.92668306828,1.73826229572,3.36463093758,0.316976308823,0.133948162198,0.133270144463,0.244522571564,0.169312164187,0.748031497002,0.554263591766,0.0657280534506,0.0626020804048,0.0723514258862,0.111111111111,0.0,3.1691160202,0.111111111111
b53d997901eb880c41fbfbc82847204c_testsg1.npy,6.44607257843,1.62945091724,1.5278121233,2.79738521576,0.545326411724,0.101590059698,0.0907959416509,0.25888594985,0.258620679379,0.0911680907011,0.555944085121,0.19158886373,0.374598056078,0.139169767499,0.04,0.0,2.48521399498,0.54
3c5a0fc6890a1f84211cf8a75c1b83c4_0.npy,7.97148942947,1.74527728558,1.74474668503,3.05136346817,1.00401222706,0.145970538259,0.169573202729,0.235317647457,0.382775127888,0.771863102913,0.5,0.266155451536,0.161255866289,0.142421081662,0.0285714285714,0.0,2.62015962601,0.0285714285714
990fbe3f0a1b53878669967b9afd1441_0.npy,5.46113872528,1.21826159954,1.07976877689,2.44084811211,0.244728118181,0.0318980924785,0.0362133271992,0.113882467151,0.133333340287,0.220338985324,0.444444447756,0.264307260513,0.282997071743,0.106599777937,0.4,0.0,2.20400047302,0.4
0de72529c30fe642bc60dcb75c87f6bd_0.npy,4.57165145874,1.35384476185,1.1857432127,2.43882727623,0.487942546606,0.111885048449,0.111996047199,0.21010927856,0.848341226578,0.116363637149,0.445692896843,5.96046447754e-08,7.45058059692e-09,0.153603717685,0.2,0.0,2.15416240692,0.2
5518b27f000e34cf2db5a362f4fac613_0.npy,8.60054683685,2.02359056473,1.86180567741,3.13145852089,1.09198439121,0.211324155331,0.175251975656,0.306968569756,0.271356791258,0.886925816536,0.555921077728,0.272415459156,0.266982376575,0.224546983838,0.02,0.0,2.45223641396,0.02
e6214ef879c6d01ae598161e50e23c0c_0.npy,5.66364240646,1.44383728504,1.31288003922,2.72369980812,0.353135615587,0.0671659484506,0.080127261579,0.183406800032,0.163265302777,0.881040871143,0.735426008701,0.293973982334,0.277158558369,0.223908811808,0.03125,0.0,2.39366579056,0.03125
d2a17180c72ce7e5e9cb3870ba7991d2_0.npy,10.0468645096,1.79684150219,1.87548625469,3.25357341766,1.86397588253,0.190997481346,0.229483574629,0.369461774826,0.735159814358,0.441640377045,0.0896358564496,0.271656304598,0.338720023632,0.221774548292,0.111111111111,0.0,2.49543476105,0.481481481481
35105d801880bd889bac5ee3771ed38b_0.npy,5.56089258194,1.49469792843,1.32710957527,2.7381105423,0.446489006281,0.0891554430127,0.0937174111605,0.187249168754,0.847619056702,0.554385960102,0.129554659128,0.266347706318,0.329134643078,0.140409633517,0.02,0.0,2.42766094208,0.02
7ae953bb9e0356d2990ee6655c8bd168_0.npy,6.60260725021,1.67358469963,1.50340664387,3.05474829674,0.800480544567,0.15481300652,0.130151227117,0.25756123662,0.256302535534,0.330158740282,0.498023718596,0.235466986895,0.139239922166,0.150910228491,0.125,0.0,2.5196890831,0.125
0ddeb08e9c97227853422bd71a2a695e_0.npy,5.04695463181,1.466786623,1.36576294899,2.65718245506,0.419028401375,0.0940833538771,0.101315833628,0.188584253192,0.228136882186,0.092219017446,0.444078952074,0.264466673136,0.320999711752,0.156896948814,0.0833333333333,0.0,2.3962264061,0.791666666667
e314fd13809db0132443b924401d828b_testsg1.npy,14.6130332947,2.65429854393,2.69067788124,4.31703519821,2.76603245735,0.329507768154,0.364273309708,0.768180310726,0.380090504885,0.884892106056,0.893687725067,0.199822232127,0.235207587481,0.31188210845,0.02,0.0,2.38298511505,0.02
934f01786c3bdf8eeaf7d8411a3a8f82_0.npy,6.6209821701,1.87195670605,1.72234153748,3.47950768471,1.2870439291,0.170495584607,0.153504297137,0.437032938004,0.738938033581,0.22068965435,0.110726647079,0.130479514599,0.251366883516,0.207019194961,0.0217391304348,0.0217391304348,2.34161353111,0.0217391304348
14afefc82d992018c485949285d20c03_0.npy,5.13816690445,1.4986499548,1.34867537022,2.58786487579,0.323646217585,0.105533450842,0.0903333127499,0.343894004822,0.879699230194,0.898734152317,0.666666686535,0.202541843057,0.242626518011,0.107770949602,0.142857142857,0.0,1.97259068489,0.857142857143
